Id,SalePrice
2736,137405.29364923463
2737,121895.95833310334
2738,136160.18108242
2739,160698.2922164792
2740,136291.15875818254
2741,145406.1106579674
2742,150318.97412603546
2743,149747.06103752163
2744,155095.64274628632
2745,140396.2577516795
2746,134777.11427794778
2747,149241.61411200842
2748,122046.13863446578
2749,129726.22067944364
2750,138991.79273323083
2751,135098.494496622
2752,195423.51178168965
2753,136884.7274579607
2754,210837.45930212951
2755,129619.79735530217
2756,89460.3974771031
2757,71323.31272559504
2758,86657.33531103823
2759,160824.79230791287
2760,118071.74933536678
2761,147894.34620536747
2762,141941.14490117208
2763,185751.96820748659
2764,159750.42074183904
2765,281654.3860752029
2766,124602.46099910469
2767,84130.51943278851
2768,133593.69383290064
2769,126699.33202668434
2770,143624.20732652018
2771,110204.54918650712
2772,111488.66098147923
2773,159721.24704028876
2774,141155.4237665799
2775,110772.49828522641
2776,134623.82974573364
2777,147792.20279414934
2778,105150.50192871015
2779,121179.77990871636
2780,93960.97632550259
2781,102949.547672228
2782,93765.80457465588
2783,98910.79675663952
2784,126898.65515334919
2785,141818.4070429102
2786,68810.57737211058
2787,126213.72754788179
2788,74043.35473710693
2789,184611.21437959213
2790,93932.3046100561
2791,115404.73486773735
2792,59090.86638625144
2793,145434.77877748755
2794,101150.53983802318
2795,114295.04100249623
2796,98993.60523721474
2797,195065.83016331587
2798,102931.62810273643
2799,114762.56658069578
2800,66299.96130854916
2801,109161.59566906636
2802,130199.87161342264
2803,150117.70962322963
2804,131199.9977558605
2805,98022.10636736151
2806,83044.06263213416
2807,160699.3626252525
2808,149830.92496597994
2809,140429.11540638347
2810,131505.72800122283
2811,159610.56068362313
2812,157262.35900413463
2813,130327.98740181384
2814,144482.72239398755
2815,88047.34601719887
2816,235520.49832135843
2817,153824.3382531145
2818,134126.57725878654
2819,161708.2049276062
2820,134488.85878635876
2821,104628.19644463704
2822,196003.0164679407
2823,276699.5083511426
2824,176848.35728257208
2825,148225.52750754883
2826,134098.83570181235
2827,143249.38361625207
2828,204841.63423478426
2829,200151.2019684928
2830,236284.5246249006
2831,174325.42609954992
2832,237604.8546703447
2833,303130.62446731195
2834,213925.54196057678
2835,214835.07501360826
2836,190325.23392072864
2837,161661.95771237597
2838,148250.0764985115
2839,180783.83466028227
2840,200739.79603390495
2841,198614.8840470902
2842,224229.25573922775
2843,136911.47245494957
2844,159993.31603264943
2845,123939.7690426308
2846,204204.32371677848
2847,195869.78269943176
2848,214691.22394544783
2849,195855.73791417887
2850,285138.73348952393
2851,220886.30827768293
2852,233093.52771602187
2853,235372.47200623344
2854,140525.1497771917
2855,194418.7536759918
2856,200977.08167803902
2857,187459.4516257098
2858,203314.95568536432
2859,122804.95726348573
2860,126754.35097443928
2861,123237.99673183642
2862,191769.44338422426
2863,127781.3532163198
2864,246187.21622398266
2865,142594.019545945
2866,140844.73932742074
2867,100916.20172471002
2868,97296.65856088998
2869,101378.08103955135
2870,126919.62677799012
2871,77937.62887726941
2872,52182.28751930307
2873,90803.55176416304
2874,144286.4599275747
2875,112814.61146048676
2876,159427.78476147217
2877,142239.39649156624
2878,168272.65461694298
2879,137069.1493784167
2880,93798.57759528673
2881,152038.1551280911
2882,171420.45765980775
2883,199329.73030659385
2884,197962.09827575792
2885,188264.35986416362
2886,224983.10648086417
2887,92987.87579877989
2888,138224.8480352224
2889,54227.268597934446
2890,80709.4692150738
2891,139042.94387064961
2892,43981.4993350413
2893,73082.67634436904
2894,55780.58311572416
2895,304811.8630928567
2896,279516.8840915515
2897,201390.38867702088
2898,146579.22091159987
2899,216184.13162258916
2900,157099.55755463886
2901,203744.8526296681
2902,181013.26985847886
2903,344045.7033578749
2904,355423.87979476806
2905,96660.65716710502
2906,202058.46942140866
2907,112651.51727540391
2908,128392.96928990066
2909,144301.91162060242
2910,81108.738989241
2911,79187.3915965748
2912,142294.61931239613
2913,83713.12949189324
2914,74516.9070362724
2915,84870.40325225162
2916,81373.2423425337
2917,152772.5106670795
2918,112364.812751703
2919,221650.95025544835
